Serial,Company ,Date,Change,NetProfit,NetCapital
20,Company.129,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.129,31-Aug-10,0.550847458,-449.1525424,550.8474576
22,Company.129,28-Feb-11,0.415384615,-584.6153846,415.3846154
23,Company.129,31-Aug-11,0.925925926,-74.07407407,925.9259259
24,Company.129,29-Feb-12,0.72,-280,720
25,Company.129,31-Aug-12,1.055555556,55.55555556,1055.555556
26,Company.129,28-Feb-13,0.894736842,-105.2631579,894.7368421
27,Company.129,31-Aug-13,1.411764706,411.7647059,1411.764706
28,Company.129,28-Feb-14,1.083333333,83.33333333,1083.333333
29,Company.129,31-Aug-14,1.230769231,230.7692308,1230.769231
30,Company.129,28-Feb-15,1.40625,406.25,1406.25
31,Company.129,31-Aug-15,1.044444444,44.44444444,1044.444444
32,Company.129,29-Feb-16,1.404255319,404.2553191,1404.255319
33,Company.129,31-Aug-16,0.787878788,-212.1212121,787.8787879
34,Company.129,28-Feb-17,1.288461538,288.4615385,1288.461538
35,Company.129,31-Aug-17,1.104477612,104.4776119,1104.477612
36,Company.129,28-Feb-18,0.675675676,-324.3243243,675.6756757
37,Company.129,31-Aug-18,1.66,660,1660
38,Company.129,28-Feb-19,1.13253012,132.5301205,1132.53012
39,Company.129,31-Aug-19,0.85106383,-148.9361702,851.0638298
40,Company.129,29-Feb-20,0.8875,-112.5,887.5
41,Company.129,31-Aug-20,1.084507042,84.50704225,1084.507042
42,Company.129,28-Feb-21,0.857142857,-142.8571429,857.1428571
43,Company.129,31-Aug-21,0.909090909,-90.90909091,909.0909091
,,,,,
1,Company.130,31-Aug-00,NA,NA,NA
2,Company.130,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.130,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.130,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.130,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.130,28-Feb-03,1,0,1000
7,Company.130,31-Aug-03,0.068493151,-931.5068493,68.49315068
8,Company.130,29-Feb-04,5.2,4200,5200
9,Company.130,31-Aug-04,3.038461538,2038.461538,3038.461538
10,Company.130,28-Feb-05,0.329113924,-670.8860759,329.1139241
11,Company.130,31-Aug-05,0.230769231,-769.2307692,230.7692308
12,Company.130,28-Feb-06,1.166666667,166.6666667,1166.666667
13,Company.130,31-Aug-06,8.857142857,7857.142857,8857.142857
14,Company.130,28-Feb-07,1.532258065,532.2580645,1532.258065
15,Company.130,31-Aug-07,1.2,200,1200
15,Company.130,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.130,31-Aug-08,0.982142857,-17.85714286,982.1428571
18,Company.130,28-Feb-09,0.936363636,-63.63636364,936.3636364
19,Company.130,31-Aug-09,1.038834951,38.83495146,1038.834951
20,Company.130,28-Feb-10,1.093457944,93.45794393,1093.457944
21,Company.130,31-Aug-10,1,0,1000
22,Company.130,28-Feb-11,1.094017094,94.01709402,1094.017094
23,Company.130,31-Aug-11,1.0390625,39.0625,1039.0625
24,Company.130,29-Feb-12,1,0,1000
25,Company.130,31-Aug-12,1,0,1000
26,Company.130,28-Feb-13,0.77443609,-225.5639098,774.4360902
27,Company.130,31-Aug-13,0.54368932,-456.3106796,543.6893204
28,Company.130,28-Feb-14,1.714285714,714.2857143,1714.285714
29,Company.130,31-Aug-14,1.416666667,416.6666667,1416.666667
30,Company.130,28-Feb-15,0.786764706,-213.2352941,786.7647059
31,Company.130,31-Aug-15,1.420560748,420.5607477,1420.560748
32,Company.130,29-Feb-16,1.052631579,52.63157895,1052.631579
33,Company.130,31-Aug-16,1.04375,43.75,1043.75
34,Company.130,28-Feb-17,1.065868263,65.86826347,1065.868263
35,Company.130,31-Aug-17,0.887640449,-112.3595506,887.6404494
36,Company.130,28-Feb-18,0.96835443,-31.64556962,968.3544304
37,Company.130,31-Aug-18,0.431372549,-568.627451,431.372549
38,Company.130,28-Feb-19,0.742424242,-257.5757576,742.4242424
39,Company.130,31-Aug-19,0.367346939,-632.6530612,367.3469388
40,Company.130,29-Feb-20,6.611111111,5611.111111,6611.111111
41,Company.130,31-Aug-20,0.663865546,-336.1344538,663.8655462
42,Company.130,28-Feb-21,0.886075949,-113.9240506,886.0759494
43,Company.130,31-Aug-21,1.114285714,114.2857143,1114.285714
,,,,,
1,Company.131,31-Aug-00,NA,NA,NA
2,Company.131,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.131,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.131,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.131,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.131,28-Feb-03,1,0,1000
7,Company.131,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.131,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.131,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.131,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.131,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.131,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.131,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.131,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.131,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.131,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.131,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.131,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.131,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.131,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.131,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.131,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.131,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.131,29-Feb-12,1,0,1000
25,Company.131,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.131,28-Feb-13,1,0,1000
27,Company.131,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.131,28-Feb-14,1.042553191,42.55319149,1042.553191
29,Company.131,31-Aug-14,1.054421769,54.42176871,1054.421769
30,Company.131,28-Feb-15,1.064516129,64.51612903,1064.516129
31,Company.131,31-Aug-15,1.012121212,12.12121212,1012.121212
32,Company.131,29-Feb-16,1.023952096,23.95209581,1023.952096
33,Company.131,31-Aug-16,1.029239766,29.23976608,1029.239766
34,Company.131,28-Feb-17,1.028409091,28.40909091,1028.409091
35,Company.131,31-Aug-17,1.011049724,11.04972376,1011.049724
36,Company.131,28-Feb-18,1.027322404,27.32240437,1027.322404
37,Company.131,31-Aug-18,1.005319149,5.319148936,1005.319149
38,Company.131,28-Feb-19,0.989417989,-10.58201058,989.4179894
39,Company.131,31-Aug-19,1,0,1000
40,Company.131,29-Feb-20,1,0,1000
41,Company.131,31-Aug-20,0.957219251,-42.78074866,957.2192513
42,Company.131,28-Feb-21,0.955307263,-44.69273743,955.3072626
43,Company.131,31-Aug-21,1.035087719,35.0877193,1035.087719
,,,,,
1,Company.132,31-Aug-00,NA,NA,NA
2,Company.132,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.132,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.132,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.132,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.132,28-Feb-03,1,0,1000
7,Company.132,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.132,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.132,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.132,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.132,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.132,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.132,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.132,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.132,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.132,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.132,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.132,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.132,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.132,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.132,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.132,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.132,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.132,29-Feb-12,1,0,1000
25,Company.132,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.132,28-Feb-13,1,0,1000
27,Company.132,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.132,28-Feb-14,1.042553191,42.55319149,1042.553191
29,Company.132,31-Aug-14,1.054421769,54.42176871,1054.421769
30,Company.132,28-Feb-15,1.064516129,64.51612903,1064.516129
31,Company.132,31-Aug-15,1.012121212,12.12121212,1012.121212
32,Company.132,29-Feb-16,1.023952096,23.95209581,1023.952096
33,Company.132,31-Aug-16,1.029239766,29.23976608,1029.239766
34,Company.132,28-Feb-17,1.028409091,28.40909091,1028.409091
35,Company.132,31-Aug-17,1.011049724,11.04972376,1011.049724
36,Company.132,28-Feb-18,1.027322404,27.32240437,1027.322404
37,Company.132,31-Aug-18,1.005319149,5.319148936,1005.319149
38,Company.132,28-Feb-19,0.989417989,-10.58201058,989.4179894
39,Company.132,31-Aug-19,1,0,1000
40,Company.132,29-Feb-20,1,0,1000
41,Company.132,31-Aug-20,0.957219251,-42.78074866,957.2192513
42,Company.132,28-Feb-21,0.955307263,-44.69273743,955.3072626
43,Company.132,31-Aug-21,1.035087719,35.0877193,1035.087719
,,,,,
1,Company.133,31-Aug-00,NA,NA,NA
2,Company.133,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.133,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.133,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.133,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.133,28-Feb-03,1,0,1000
7,Company.133,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.133,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.133,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.133,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.133,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.133,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.133,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.133,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.133,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.133,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.133,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.133,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.133,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.133,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.133,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.133,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.133,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.133,29-Feb-12,1,0,1000
25,Company.133,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.133,28-Feb-13,1,0,1000
27,Company.133,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.133,28-Feb-14,1.042553191,42.55319149,1042.553191
29,Company.133,31-Aug-14,1.054421769,54.42176871,1054.421769
30,Company.133,28-Feb-15,1.064516129,64.51612903,1064.516129
31,Company.133,31-Aug-15,1.012121212,12.12121212,1012.121212
32,Company.133,29-Feb-16,1.023952096,23.95209581,1023.952096
33,Company.133,31-Aug-16,0.035087719,-964.9122807,35.0877193
34,Company.133,28-Feb-17,0.5,-500,500
35,Company.133,31-Aug-17,2.333333333,1333.333333,2333.333333
36,Company.133,28-Feb-18,1.857142857,857.1428571,1857.142857
37,Company.133,31-Aug-18,2.692307692,1692.307692,2692.307692
38,Company.133,28-Feb-19,1.714285714,714.2857143,1714.285714
39,Company.133,31-Aug-19,0.95,-50,950
40,Company.133,29-Feb-20,2.280701754,1280.701754,2280.701754
41,Company.133,31-Aug-20,0.138461538,-861.5384615,138.4615385
42,Company.133,28-Feb-21,3.777777778,2777.777778,3777.777778
43,Company.133,31-Aug-21,0.308823529,-691.1764706,308.8235294
,,,,,
1,Company.134,31-Aug-00,NA,NA,NA
2,Company.134,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.134,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.134,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.134,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.134,28-Feb-03,1,0,1000
7,Company.134,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.134,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.134,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.134,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.134,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.134,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.134,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.134,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.134,31-Aug-07,0.174311927,-825.6880734,174.3119266
15,Company.134,29-Feb-08,0.368421053,-631.5789474,368.4210526
17,Company.134,31-Aug-08,1.714285714,714.2857143,1714.285714
18,Company.134,28-Feb-09,0.25,-750,250
19,Company.134,31-Aug-09,2,1000,2000
20,Company.134,28-Feb-10,1.5,500,1500
21,Company.134,31-Aug-10,0.888888889,-111.1111111,888.8888889
22,Company.134,28-Feb-11,2,1000,2000
23,Company.134,31-Aug-11,0.5625,-437.5,562.5
24,Company.134,29-Feb-12,1.555555556,555.5555556,1555.555556
25,Company.134,31-Aug-12,0.428571429,-571.4285714,428.5714286
26,Company.134,28-Feb-13,0.833333333,-166.6666667,833.3333333
27,Company.134,31-Aug-13,9.2,8200,9200
28,Company.134,28-Feb-14,2.195652174,1195.652174,2195.652174
29,Company.134,31-Aug-14,0.405940594,-594.0594059,405.9405941
30,Company.134,28-Feb-15,0.682926829,-317.0731707,682.9268293
31,Company.134,31-Aug-15,2.571428571,1571.428571,2571.428571
32,Company.134,29-Feb-16,1.041666667,41.66666667,1041.666667
33,Company.134,31-Aug-16,0.133333333,-866.6666667,133.3333333
34,Company.134,28-Feb-17,1.1,100,1100
35,Company.134,31-Aug-17,1.363636364,363.6363636,1363.636364
36,Company.134,28-Feb-18,2,1000,2000
37,Company.134,31-Aug-18,0.833333333,-166.6666667,833.3333333
38,Company.134,28-Feb-19,1.04,40,1040
39,Company.134,31-Aug-19,0.923076923,-76.92307692,923.0769231
40,Company.134,29-Feb-20,0.416666667,-583.3333333,416.6666667
41,Company.134,31-Aug-20,2,1000,2000
42,Company.134,28-Feb-21,0.55,-450,550
43,Company.134,31-Aug-21,0.909090909,-90.90909091,909.0909091
,,,,,
1,Company.135,31-Aug-00,NA,NA,NA
2,Company.135,28-Feb-01,0.711538462,-288.4615385,711.5384615
3,Company.135,31-Aug-01,1.675675676,675.6756757,1675.675676
4,Company.135,28-Feb-02,0.983870968,-16.12903226,983.8709677
5,Company.135,31-Aug-02,1,0,1000
6,Company.135,28-Feb-03,1.196721311,196.7213115,1196.721311
7,Company.135,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.135,29-Feb-04,1.012658228,12.65822785,1012.658228
9,Company.135,31-Aug-04,1.075,75,1075
10,Company.135,28-Feb-05,0.174418605,-825.5813953,174.4186047
11,Company.135,31-Aug-05,3.733333333,2733.333333,3733.333333
12,Company.135,28-Feb-06,1.410714286,410.7142857,1410.714286
13,Company.135,31-Aug-06,1.101265823,101.2658228,1101.265823
14,Company.135,28-Feb-07,0.850574713,-149.4252874,850.5747126
15,Company.135,31-Aug-07,1.22972973,229.7297297,1229.72973
15,Company.135,29-Feb-08,1.153846154,153.8461538,1153.846154
17,Company.135,31-Aug-08,0.761904762,-238.0952381,761.9047619
18,Company.135,28-Feb-09,1.375,375,1375
19,Company.135,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.135,28-Feb-10,0.889908257,-110.0917431,889.9082569
21,Company.135,31-Aug-10,1.072164948,72.16494845,1072.164948
22,Company.135,28-Feb-11,0.875,-125,875
23,Company.135,31-Aug-11,0.868131868,-131.8681319,868.1318681
24,Company.135,29-Feb-12,1.493670886,493.6708861,1493.670886
25,Company.135,31-Aug-12,0.686440678,-313.559322,686.440678
26,Company.135,28-Feb-13,0.987654321,-12.34567901,987.654321
27,Company.135,31-Aug-13,1.2625,262.5,1262.5
28,Company.135,28-Feb-14,0.732673267,-267.3267327,732.6732673
29,Company.135,31-Aug-14,1.945945946,945.9459459,1945.945946
30,Company.135,28-Feb-15,0.965277778,-34.72222222,965.2777778
31,Company.135,31-Aug-15,0.870503597,-129.4964029,870.5035971
32,Company.135,29-Feb-16,1.099173554,99.17355372,1099.173554
33,Company.135,31-Aug-16,1.082706767,82.70676692,1082.706767
34,Company.135,28-Feb-17,1.076388889,76.38888889,1076.388889
35,Company.135,31-Aug-17,0.922580645,-77.41935484,922.5806452
36,Company.135,28-Feb-18,0.762237762,-237.7622378,762.2377622
37,Company.135,31-Aug-18,0.697247706,-302.7522936,697.2477064
38,Company.135,28-Feb-19,0.026315789,-973.6842105,26.31578947
39,Company.135,31-Aug-19,29,28000,29000
40,Company.135,29-Feb-20,0.448275862,-551.7241379,448.2758621
41,Company.135,31-Aug-20,6.884615385,5884.615385,6884.615385
42,Company.135,28-Feb-21,0.955307263,-44.69273743,955.3072626
43,Company.135,31-Aug-21,0.040935673,-959.0643275,40.93567251
,,,,,
1,Company.136,31-Aug-00,NA,NA,NA
2,Company.136,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.136,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.136,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.136,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.136,28-Feb-03,1,0,1000
7,Company.136,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.136,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.136,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.136,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.136,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.136,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.136,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.136,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.136,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.136,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.136,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.136,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.136,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.136,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.136,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.136,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.136,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.136,29-Feb-12,1,0,1000
25,Company.136,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.136,28-Feb-13,1,0,1000
27,Company.136,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.136,28-Feb-14,1.042553191,42.55319149,1042.553191
29,Company.136,31-Aug-14,1.054421769,54.42176871,1054.421769
30,Company.136,28-Feb-15,1.064516129,64.51612903,1064.516129
31,Company.136,31-Aug-15,1.012121212,12.12121212,1012.121212
32,Company.136,29-Feb-16,0.017964072,-982.0359281,17.96407186
33,Company.136,31-Aug-16,5.333333333,4333.333333,5333.333333
34,Company.136,28-Feb-17,2.4375,1437.5,2437.5
35,Company.136,31-Aug-17,0.794871795,-205.1282051,794.8717949
36,Company.136,28-Feb-18,1.193548387,193.5483871,1193.548387
37,Company.136,31-Aug-18,1.72972973,729.7297297,1729.72973
38,Company.136,28-Feb-19,0.78125,-218.75,781.25
39,Company.136,31-Aug-19,1.58,580,1580
40,Company.136,29-Feb-20,0.544303797,-455.6962025,544.3037975
41,Company.136,31-Aug-20,0.627906977,-372.0930233,627.9069767
42,Company.136,28-Feb-21,0.518518519,-481.4814815,518.5185185
43,Company.136,31-Aug-21,2.071428571,1071.428571,2071.428571
,,,,,
1,Company.137,31-Aug-00,NA,NA,NA
2,Company.137,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.137,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.137,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.137,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.137,28-Feb-03,1,0,1000
7,Company.137,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.137,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.137,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.137,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.137,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.137,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.137,31-Aug-06,1.00990099,9.900990099,1009.90099
